dim,points,k,time_ms,status
3,5000000,40,21812.787029892206,ok
5,0,40,0.0,empty
5,100000,40,619.6534596383572,ok
5,500000,40,2237.135961651802,ok
5,1000000,40,4145.39701025933,ok
5,1500000,40,6474.397846497595,ok
5,2000000,40,8233.212779276073,ok
5,2500000,40,9901.090087369084,ok
5,3000000,40,11789.594028145075,ok
5,3500000,40,14291.519436985254,ok
5,4000000,40,16241.765120998025,ok
5,4500000,40,18158.48282072693,ok
5,5000000,40,20729.247085750103,ok
3,0,10,0.0,empty
3,100000,10,617.9971061646938,ok
3,500000,10,2147.432410158217,ok
3,1000000,10,4129.294762387872,ok
3,1500000,10,6288.789866492152,ok
3,2000000,10,8079.469811171293,ok
3,2500000,10,10024.056559428573,ok
3,3000000,10,11974.090993404388,ok
3,3500000,10,14104.894928634167,ok
3,4000000,10,16170.358991250396,ok
3,4500000,10,18113.487280905247,ok
3,5000000,10,20153.570350259542,ok
3,0,100,0.0,empty
3,100000,100,,error
3,500000,100,,error
3,1000000,100,,error
3,1500000,100,,error
3,2000000,100,,error
3,2500000,100,,error
3,3000000,100,,error
3,3500000,100,,error
3,4000000,100,,error
3,4500000,100,,error
3,5000000,100,,error
2,5000000,40,20784.61842611432,ok
4,5000000,40,,error
6,5000000,40,,error
7,5000000,40,21054.285844787955,ok
8,5000000,40,20385.001313872635,ok
9,5000000,40,21008.092418313026,ok
10,5000000,40,20803.839955478907,ok
3,0,40,0.0,empty
3,100000,40,1036.2531784921885,ok
3,500000,40,2544.402568601072,ok
3,1000000,40,5112.181636504829,ok
3,1500000,40,7127.596478909254,ok
3,2000000,40,,error
3,2500000,40,,error
3,3000000,40,,error
3,3500000,40,,error
3,4000000,40,,error
3,4500000,40,,error
3,5000000,40,,error
5,0,40,0.0,empty
5,100000,40,702.7693698182702,ok
5,500000,40,2554.8930196091533,ok
5,1000000,40,4931.878264993429,ok
5,1500000,40,7380.091462284327,ok
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,693.1126043200493,ok
3,500000,10,2612.1356515213847,ok
3,1000000,10,5047.47583065182,ok
3,0,100,0.0,empty
3,0,40,0.0,empty
5,0,40,0.0,empty
3,0,10,0.0,empty
3,0,100,0.0,empty
3,0,40,0.0,empty
5,0,40,0.0,empty
3,0,10,0.0,empty
3,0,100,0.0,empty
3,0,40,0.0,empty
5,0,40,0.0,empty
3,0,10,0.0,empty
3,0,100,0.0,empty
3,0,40,0.0,empty
5,0,40,0.0,empty
3,0,10,0.0,empty
3,0,100,0.0,empty
3,0,40,0.0,empty
5,0,40,0.0,empty
3,0,10,0.0,empty
3,0,100,0.0,empty
3,0,40,0.0,empty
5,0,40,0.0,empty
3,0,10,0.0,empty
3,0,100,0.0,empty
3,1500000,10,14888.65798478946,ok
3,2000000,10,21234.914876054972,ok
3,2500000,10,22074.024989036843,ok
3,3000000,10,27667.28829103522,ok
3,3500000,10,35604.51198206283,ok
3,4000000,10,38658.22724299505,ok
3,4500000,10,39947.67406815663,ok
3,5000000,10,48676.153229083866,ok
3,0,100,0.0,empty
3,100000,100,3847.501721000299,ok
3,500000,100,8033.236120129004,ok
3,1000000,100,8886.739911977202,ok
3,1500000,100,11979.781271889806,ok
3,2000000,100,20776.329274987802,ok
3,2500000,100,25464.524081209674,ok
3,3000000,100,27262.097519123927,ok
3,3500000,100,32838.10574095696,ok
3,4000000,100,38597.90564398281,ok
3,4500000,100,39489.6059660241,ok
3,5000000,100,50572.35718681477,ok
2,5000000,40,,error
4,5000000,40,,error
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
3,0,40,0.0,empty
3,100000,40,3587.6585028599948,ok
3,500000,40,9081.441554008052,ok
3,1000000,40,11960.189522011206,ok
3,1500000,40,12280.62927396968,ok
3,2000000,40,21589.853825978935,ok
3,2500000,40,28074.72665887326,ok
3,3000000,40,27356.52366001159,ok
3,3500000,40,32471.696719992906,ok
3,4000000,40,30113.355118082836,ok
3,4500000,40,,error
3,5000000,40,,error
5,0,40,0.0,empty
5,100000,40,843.3997561223805,ok
5,500000,40,,error
5,1000000,40,,error
5,1500000,40,,error
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,840.4911698307842,ok
3,500000,10,3266.0650140605867,ok
3,1000000,10,6285.007099155337,ok
3,1500000,10,8990.365518955514,ok
3,2000000,10,12556.658097077161,ok
3,2500000,10,15012.374402955174,ok
3,3000000,10,17876.88284786418,ok
3,3500000,10,21051.023644162342,ok
3,4000000,10,25282.446241937578,ok
3,4500000,10,27739.600060041994,ok
3,5000000,10,,error
3,0,100,0.0,empty
3,100000,100,817.7793479990214,ok
3,500000,100,3262.303541880101,ok
3,1000000,100,6191.304169828072,ok
3,1500000,100,9080.006350995973,ok
3,2000000,100,12635.0042889826,ok
3,2500000,100,15145.516173914075,ok
3,3000000,100,17952.201436972246,ok
3,3500000,100,21377.902847947553,ok
3,4000000,100,24798.127204878256,ok
3,4500000,100,27453.98624194786,ok
3,5000000,100,,error
2,5000000,40,33256.35168910958,ok
4,5000000,40,,error
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
3,0,40,0.0,empty
3,100000,40,834.1985058505088,ok
3,500000,40,3250.6387101020664,ok
3,1000000,40,6260.44178311713,ok
3,1500000,40,9007.54640204832,ok
3,2000000,40,12437.690827995539,ok
3,2500000,40,14688.877444015816,ok
3,3000000,40,17891.259934054688,ok
3,3500000,40,21254.587680799887,ok
3,4000000,40,25168.43548696488,ok
3,4500000,40,27460.187094053254,ok
3,5000000,40,33044.012441067025,ok
5,0,40,0.0,empty
5,100000,40,910.0329070352018,ok
5,500000,40,,error
5,1000000,40,,error
5,1500000,40,,error
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,832.4670169968158,ok
3,500000,10,3245.4410640057176,ok
3,1000000,10,6169.840538175777,ok
3,1500000,10,9079.38608713448,ok
3,2000000,10,12489.948473870754,ok
3,2500000,10,14995.380353881046,ok
3,3000000,10,18679.78292191401,ok
3,3500000,10,21278.586717089638,ok
3,4000000,10,24934.81763987802,ok
3,4500000,10,27832.75621687062,ok
3,5000000,10,33219.290274893865,ok
3,0,100,0.0,empty
3,100000,100,849.2472420912236,ok
3,500000,100,3257.8989351168275,ok
3,1000000,100,6651.277255965397,ok
3,1500000,100,9262.86486000754,ok
3,2000000,100,12478.930623969063,ok
3,2500000,100,14869.783367961645,ok
3,3000000,100,18039.24966789782,ok
3,3500000,100,20685.9744831454,ok
3,4000000,100,25022.129005054012,ok
3,4500000,100,27757.615725975484,ok
3,5000000,100,,error
2,5000000,40,,error
4,5000000,40,,error
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
3,0,40,0.0,empty
3,100000,40,1164.7323849610984,ok
3,500000,40,3947.775516891852,ok
3,1000000,40,8307.08304909058,ok
3,1500000,40,11742.532195989043,ok
3,2000000,40,14874.27537702024,ok
3,2500000,40,22034.12227309309,ok
3,3000000,40,23285.50997702405,ok
3,3500000,40,26618.023853050545,ok
3,4000000,40,31077.28013396263,ok
3,4500000,40,33971.17567784153,ok
3,5000000,40,45754.55228309147,ok
5,0,40,0.0,empty
5,100000,40,1350.3572549670935,ok
5,500000,40,6499.300841940567,ok
5,1000000,40,,error
5,1500000,40,,error
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,3235.199350863695,ok
3,500000,10,3410.024208948016,ok
3,1000000,10,6267.5689838360995,ok
3,1500000,10,10824.787645135075,ok
3,2000000,10,16611.081473063678,ok
3,2500000,10,18737.723306985572,ok
3,3000000,10,26390.245052985847,ok
3,3500000,10,28267.59249693714,ok
3,4000000,10,30853.639799868688,ok
3,4500000,10,28855.943678878248,ok
3,5000000,10,,error
3,0,100,0.0,empty
3,100000,100,800.0742979347706,ok
3,500000,100,3256.701524136588,ok
3,1000000,100,7630.041516153142,ok
3,1500000,100,11969.681669957936,ok
3,2000000,100,14362.470735097304,ok
3,2500000,100,18988.560686120763,ok
3,3000000,100,20484.175770077854,ok
3,3500000,100,27231.939669931307,ok
3,4000000,100,36303.36554488167,ok
3,4500000,100,,error
3,5000000,100,,error
2,5000000,40,51711.35565103032,ok
4,5000000,40,46173.59441611916,ok
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
3,0,40,0.0,empty
3,100000,40,1750.4792329855263,ok
3,500000,40,5779.385454952717,ok
3,1000000,40,11901.28183295019,ok
3,1500000,40,14770.221970044076,ok
3,2000000,40,22619.08387602307,ok
3,2500000,40,25355.776096927002,ok
3,3000000,40,27200.01384895295,ok
3,3500000,40,29385.230832966045,ok
3,4000000,40,37321.133769117296,ok
3,4500000,40,,error
3,5000000,40,,error
5,0,40,0.0,empty
5,100000,40,2146.777665009722,ok
5,500000,40,6903.685227036476,ok
5,1000000,40,,error
5,1500000,40,,error
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,2388.731983024627,ok
3,500000,10,5936.981698963791,ok
3,1000000,10,10204.25919489935,ok
3,1500000,10,17255.175234982744,ok
3,2000000,10,17074.871411081403,ok
3,2500000,10,20628.55027313344,ok
3,3000000,10,29444.33857081458,ok
3,3500000,10,30996.631477959454,ok
3,4000000,10,34980.3526008036,ok
3,4500000,10,43733.68140682578,ok
3,5000000,10,,error
3,0,100,0.0,empty
3,100000,100,1664.5640810020268,ok
3,500000,100,4242.803708883002,ok
3,1000000,100,8582.974559860304,ok
3,1500000,100,12334.830526029691,ok
3,2000000,100,18871.945129008964,ok
3,2500000,100,19954.17641988024,ok
3,3000000,100,24612.924120854586,ok
3,3500000,100,32546.584577998146,ok
3,4000000,100,41184.873779071495,ok
3,4500000,100,,error
3,5000000,100,50851.710981922224,ok
2,5000000,40,,error
4,5000000,40,,error
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
3,0,40,0.0,empty
3,100000,40,1703.0327538959682,ok
3,500000,40,7139.222676167265,ok
3,1000000,40,10826.320023043081,ok
3,1500000,40,18440.59802312404,ok
3,2000000,40,18214.66201590374,ok
3,2500000,40,23367.997786961496,ok
3,3000000,40,33916.494867997244,ok
3,3500000,40,34411.67234093882,ok
3,4000000,40,38621.05322093703,ok
3,4500000,40,,error
3,5000000,40,,error
5,0,40,0.0,empty
5,100000,40,1732.5277461204678,ok
5,500000,40,,error
5,1000000,40,,error
5,1500000,40,,error
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,2079.623992089182,ok
3,500000,10,5567.549201892689,ok
3,1000000,10,12065.265579149127,ok
3,1500000,10,15263.197357067838,ok
3,2000000,10,25990.632087923586,ok
3,2500000,10,25316.645128885284,ok
3,3000000,10,35264.437310863286,ok
3,3500000,10,38659.94687308557,ok
3,4000000,10,41198.22129397653,ok
3,4500000,10,,error
3,5000000,10,,error
3,0,100,0.0,empty
3,100000,100,5022.480161162093,ok
3,500000,100,6439.948941813782,ok
3,1000000,100,10885.116040939465,ok
3,1500000,100,13814.7865741048,ok
3,2000000,100,22129.41603688523,ok
3,2500000,100,27826.797091867775,ok
3,3000000,100,36743.209718959406,ok
3,3500000,100,39643.50795815699,ok
3,4000000,100,44615.26452610269,ok
3,4500000,100,,error
3,5000000,100,55706.756515894085,ok
2,5000000,40,,error
4,5000000,40,51505.040540127084,ok
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
3,0,40,0.0,empty
3,100000,40,4985.138496849686,ok
3,500000,40,8483.807502081618,ok
3,1000000,40,13322.622662875801,ok
3,1500000,40,20822.460133116692,ok
3,2000000,40,22078.281946014613,ok
3,2500000,40,30983.27168216929,ok
3,3000000,40,26219.130740966648,ok
3,3500000,40,31329.819031991065,ok
3,4000000,40,34256.45068008453,ok
3,4500000,40,,error
3,5000000,40,,error
5,0,40,0.0,empty
5,100000,40,4338.322707917541,ok
5,500000,40,,error
5,1000000,40,,error
5,1500000,40,,error
5,2000000,40,,error
5,2500000,40,,error
5,3000000,40,,error
5,3500000,40,,error
5,4000000,40,,error
5,4500000,40,,error
5,5000000,40,,error
3,0,10,0.0,empty
3,100000,10,4059.470803011209,ok
3,500000,10,5839.62687314488,ok
3,1000000,10,12861.285142134875,ok
3,1500000,10,15565.563353942707,ok
3,2000000,10,25234.618118032813,ok
3,2500000,10,25396.45708212629,ok
3,3000000,10,33784.81231094338,ok
3,3500000,10,37421.190159861,ok
3,4000000,10,44974.19509990141,ok
3,4500000,10,52775.22868709639,ok
3,5000000,10,58688.2075809408,ok
3,0,100,0.0,empty
3,100000,100,2060.691432096064,ok
3,500000,100,7317.7892179228365,ok
3,1000000,100,14341.934008989483,ok
3,1500000,100,14146.699988981709,ok
3,2000000,100,23282.092220848426,ok
3,2500000,100,20246.516193030402,ok
3,3000000,100,24545.046244980767,ok
3,3500000,100,25328.170450171456,ok
3,4000000,100,33780.23721300997,ok
3,4500000,100,,error
3,5000000,100,,error
2,5000000,40,,error
4,5000000,40,,error
6,5000000,40,,error
7,5000000,40,,error
8,5000000,40,,error
9,5000000,40,,error
10,5000000,40,,error
2,1000000,10,6998.724227771163,ok
2,1000000,10,6226.049264892936,ok
2,1000000,10,6225.024797953665,ok
2,1000000,10,6233.52410690859,ok
2,1000000,10,6170.049163978547,ok
2,1000000,10,6226.418015081435,ok
2,1000000,10,6234.255279880017,ok
2,1000000,10,6214.952828828245,ok
2,1000000,10,6159.15971621871,ok
2,1000000,10,6234.060950111598,ok
4,1000000,10,6185.346669051796,ok
4,1000000,10,6221.438744105399,ok
4,1000000,10,6149.008281994611,ok
4,1000000,10,6222.881813067943,ok
4,1000000,10,6226.751439273357,ok
4,1000000,10,6161.629812791944,ok
4,1000000,10,6239.546939730644,ok
4,1000000,10,6127.765456680208,ok
4,1000000,10,6164.924039971083,ok
4,1000000,10,6185.652825050056,ok
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
6,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
7,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
8,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
9,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
10,1000000,10,,error
2,1000000,40,6180.818780791014,ok
2,1000000,40,6171.678479295224,ok
2,1000000,40,6229.846810922027,ok
2,1000000,40,6174.044692423195,ok
2,1000000,40,6228.223916143179,ok
2,1000000,40,6193.760455586016,ok
2,1000000,40,6177.718818187714,ok
2,1000000,40,6246.051092166454,ok
2,1000000,40,6375.763857271522,ok
2,1000000,40,6249.088364187628,ok
4,1000000,40,6242.348521016538,ok
4,1000000,40,6159.622803796083,ok
4,1000000,40,6179.097101092339,ok
4,1000000,40,6181.016410235316,ok
4,1000000,40,6256.106657907367,ok
4,1000000,40,6190.005127340555,ok
4,1000000,40,6184.173219837248,ok
4,1000000,40,6135.869762860239,ok
4,1000000,40,6236.647282727063,ok
4,1000000,40,6263.739651069045,ok
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
6,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
7,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
8,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
9,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
10,1000000,40,,error
2,1000000,100,6265.411637723446,ok
2,1000000,100,6154.46272585541,ok
2,1000000,100,6264.392673037946,ok
2,1000000,100,6236.4220707677305,ok
2,1000000,100,6260.5471620336175,ok
2,1000000,100,6129.981832113117,ok
2,1000000,100,6243.199941702187,ok
2,1000000,100,6228.519018273801,ok
2,1000000,100,6247.554461937398,ok
2,1000000,100,6333.865203894675,ok
4,1000000,100,6248.394050169736,ok
4,1000000,100,6174.22001902014,ok
4,1000000,100,6189.935136120766,ok
4,1000000,100,6244.018536992371,ok
4,1000000,100,6226.806221995503,ok
4,1000000,100,6265.640619210899,ok
4,1000000,100,6147.658088244498,ok
4,1000000,100,6143.085531890392,ok
4,1000000,100,6165.341947693378,ok
4,1000000,100,6113.639109767973,ok
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
6,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
7,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
8,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
9,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
10,1000000,100,,error
