size,k,scann_time,fgc_time,count,fixed_dimension,dimension,fixed_size
,100,87794.90661621094,217746.98734283447,5,,38.0,1000000.0
,100,89079.95200157166,222419.5318222046,5,,39.0,1000000.0
,100,88667.32454299927,234181.90908432007,5,,40.0,1000000.0
,100,90097.54633903503,224320.1847076416,5,,41.0,1000000.0
,100,91104.09903526306,224076.65061950684,5,,42.0,1000000.0
,100,92528.05471420288,225400.06160736084,5,,43.0,1000000.0
,100,92122.0691204071,248048.08449745175,5,,44.0,1000000.0
,100,93969.87462043762,247743.03221702576,5,,45.0,1000000.0
,100,94392.24648475648,257302.7822971344,5,,46.0,1000000.0
,100,96725.14653205872,267739.57681655884,5,,47.0,1000000.0
,100,96340.2328491211,422635.1137161255,5,,48.0,1000000.0
,100,98222.2421169281,291763.1344795227,5,,49.0,1000000.0
,100,99073.67038726808,284850.67558288574,5,,50.0,1000000.0
,10,47057.897090911865,903.9368629455566,5,,2.0,1000000.0
,10,41855.64208030701,192.77167320251465,5,,3.0,1000000.0
,10,42452.18276977539,579.369068145752,5,,4.0,1000000.0
,10,43877.13432312012,1604.518175125122,5,,5.0,1000000.0
,10,44764.47010040283,3021.472215652466,5,,6.0,1000000.0
,10,57163.46883773804,5260.843753814697,5,,7.0,1000000.0
,10,53586.64035797119,6341.205596923828,5,,8.0,1000000.0
,10,56131.598711013794,9288.949489593506,5,,9.0,1000000.0
,10,48757.27105140686,12604.461908340454,5,,10.0,1000000.0
,10,49817.86847114563,16908.206701278687,5,,11.0,1000000.0
,10,52767.78507232666,20830.845832824707,5,,12.0,1000000.0
,10,53353.11222076416,25950.331449508667,5,,13.0,1000000.0
,10,54485.586404800415,29837.80336380005,5,,14.0,1000000.0
,10,54436.851263046265,33429.64172363281,5,,15.0,1000000.0
,10,54612.38837242127,89549.72791671753,5,,16.0,1000000.0
,10,56747.9407787323,45207.83233642578,5,,17.0,1000000.0
,10,56091.43114089966,49487.56551742554,5,,18.0,1000000.0
,10,58257.62605667114,51986.05704307556,5,,19.0,1000000.0
,10,57421.04983329773,56657.71675109863,5,,20.0,1000000.0
,10,61535.22181510925,64718.74642372131,5,,21.0,1000000.0
,10,58107.03706741333,70496.7041015625,5,,22.0,1000000.0
,10,59204.9412727356,75921.13637924194,5,,23.0,1000000.0
,10,60393.497943878174,97703.03225517271,5,,24.0,1000000.0
,10,61050.10080337525,89021.16966247559,5,,25.0,1000000.0
,10,59677.97064781189,96415.385723114,5,,26.0,1000000.0
,10,63632.18855857849,99791.65077209473,5,,27.0,1000000.0
,10,63756.63256645203,100258.71014595032,5,,28.0,1000000.0
,10,63961.99131011963,117025.9211063385,5,,29.0,1000000.0
,10,63532.28664398193,120595.27468681335,5,,30.0,1000000.0
,10,66165.18068313599,131370.57852745056,5,,31.0,1000000.0
,10,66604.54607009888,422090.4278755188,5,,32.0,1000000.0
,10,67390.66696166992,147317.56329536438,5,,33.0,1000000.0
,10,68712.45574951172,148642.0226097107,5,,34.0,1000000.0
,10,70545.05610466003,150304.76236343384,5,,35.0,1000000.0
,10,70765.01727104187,155816.58816337585,5,,36.0,1000000.0
,10,74251.14870071411,165925.7972240448,5,,37.0,1000000.0
,10,73810.36043167114,170671.82517051697,5,,38.0,1000000.0
,10,73565.71555137634,177521.50297164917,5,,39.0,1000000.0
,10,72199.02348518372,203341.1910533905,5,,40.0,1000000.0
,10,76025.21014213562,186435.82487106323,5,,41.0,1000000.0
,10,75905.94029426575,190826.3885974884,5,,42.0,1000000.0
,10,77510.78367233276,193238.361120224,5,,43.0,1000000.0
,10,78354.57158088684,199628.0720233917,5,,44.0,1000000.0
,10,80647.66645431519,211687.89768219,5,,45.0,1000000.0
,10,80713.76705169678,223632.14468956,5,,46.0,1000000.0
,10,81871.77968025208,219384.76943969727,5,,47.0,1000000.0
,10,82335.73532104492,349127.18319892883,5,,48.0,1000000.0
,10,84354.57396507263,139776.46660804749,5,,49.0,1000000.0
,10,93628.28612327576,171197.4594593048,5,,50.0,1000000.0
,100,3371.3284254074097,60.78915596008301,10,,2.0,100000.0
,100,3342.687487602234,36.05577945709231,10,,3.0,100000.0
,100,3471.178150177002,104.581093788147,10,,4.0,100000.0
,100,3630.621075630188,139.5181179046631,10,,5.0,100000.0
,100,3651.409053802491,221.31247520446772,10,,6.0,100000.0
,100,3721.4605569839487,352.4104833602905,10,,7.0,100000.0
,100,3730.246639251709,375.99999904632574,10,,8.0,100000.0
,100,3834.03217792511,572.5824594497681,10,,9.0,100000.0
,100,3837.197232246399,587.7880334854126,10,,10.0,100000.0
,100,3960.668182373047,684.7108840942383,10,,11.0,100000.0
,100,3929.338836669923,774.3988275527954,10,,12.0,100000.0
,100,3979.3545484542847,944.9577331542968,10,,13.0,100000.0
,100,3968.141031265259,1074.8275518417356,10,,14.0,100000.0
,100,4014.396381378174,1171.1807727813718,10,,15.0,100000.0
,100,3989.495015144348,1746.6273546218872,10,,16.0,100000.0
,100,4087.2350692749023,1689.682412147522,10,,17.0,100000.0
,100,4106.131029129028,1721.4743614196775,10,,18.0,100000.0
,100,4148.628330230713,1558.338022232056,10,,19.0,100000.0
,100,4148.644495010376,1827.243590354919,10,,20.0,100000.0
,100,4227.065658569336,2015.811800956726,10,,21.0,100000.0
,100,4248.28417301178,2232.236957550049,10,,22.0,100000.0
,100,4274.434304237366,2373.715662956238,10,,23.0,100000.0
,100,4283.666777610779,2131.125545501709,10,,24.0,100000.0
,100,4385.123348236084,2503.55544090271,10,,25.0,100000.0
,100,4398.456692695618,2929.825758934021,10,,26.0,100000.0
,100,4448.348140716553,2881.430768966675,10,,27.0,100000.0
,100,4440.169930458069,2860.046410560608,10,,28.0,100000.0
,100,4559.199309349061,3227.5493383407593,10,,29.0,100000.0
,100,4524.827265739441,3311.4861488342285,10,,30.0,100000.0
,100,4592.035937309265,3567.8898334503174,10,,31.0,100000.0
,100,4608.216547966003,5785.014271736145,10,,32.0,100000.0
,100,4787.106490135193,3342.153763771057,10,,33.0,100000.0
,100,4751.197957992554,4124.953103065491,10,,34.0,100000.0
,100,4841.444993019104,3988.853645324707,10,,35.0,100000.0
,100,4815.843319892883,4121.164584159851,10,,36.0,100000.0
,100,4937.187266349793,3988.619303703308,10,,37.0,100000.0
,100,4964.042544364929,4236.2016677856445,10,,38.0,100000.0
,100,5005.349159240723,4451.219773292542,10,,39.0,100000.0
,100,4991.770672798157,4322.996449470521,10,,40.0,100000.0
,100,5104.571771621704,4709.113049507142,10,,41.0,100000.0
,100,5138.022708892823,4772.963857650757,10,,42.0,100000.0
,100,5142.183208465576,5004.996681213379,10,,43.0,100000.0
,100,5214.9564027786255,4713.35711479187,10,,44.0,100000.0
,100,5227.109003067017,5033.239459991455,10,,45.0,100000.0
,100,5250.487065315248,5461.199998855591,10,,46.0,100000.0
,100,5472.579646110535,4920.436501502992,10,,47.0,100000.0
,100,5340.9897327423105,6518.57385635376,10,,48.0,100000.0
,100,5447.269415855408,5564.272880554199,10,,49.0,100000.0
,100,5469.694137573242,5751.193404197693,10,,50.0,100000.0
,100,5564.405918121338,5921.7857122421265,10,,51.0,100000.0
,100,5515.660667419434,6272.281932830811,10,,52.0,100000.0
,100,5671.603560447694,6343.624019622803,10,,53.0,100000.0
,100,5648.268675804138,5922.455549240112,10,,54.0,100000.0
,100,5805.64546585083,6241.421055793762,10,,55.0,100000.0
,100,5735.739588737488,6083.3899974823,10,,56.0,100000.0
,100,5845.324468612671,6043.050837516785,10,,57.0,100000.0
,100,5835.360240936279,6379.916143417358,10,,58.0,100000.0
,100,5882.738709449768,6435.092234611511,10,,59.0,100000.0
,100,5954.499626159668,6941.772079467773,10,,60.0,100000.0
,100,6015.58039188385,6703.50604057312,10,,61.0,100000.0
,100,6043.2373046875,6865.255618095398,10,,62.0,100000.0
,100,6260.334300994873,6914.77997303009,10,,63.0,100000.0
,100,6105.213761329651,11449.18756484985,10,,64.0,100000.0
,100,6349.5275020599365,7420.628714561462,10,,65.0,100000.0
,100,6186.843132972717,7168.854737281799,10,,66.0,100000.0
,100,6168.288350105286,7371.977806091309,10,,67.0,100000.0
,100,6169.6967124938965,8113.938474655151,10,,68.0,100000.0
,100,6292.033791542053,7782.542395591736,10,,69.0,100000.0
,100,6349.422717094421,8538.462090492249,10,,70.0,100000.0
,100,6470.113635063171,8116.189074516296,10,,71.0,100000.0
,100,6455.282115936279,7630.252289772034,10,,72.0,100000.0
,100,6580.495929718018,7653.311777114866,10,,73.0,100000.0
,100,6658.980512619019,8280.91790676117,10,,74.0,100000.0
,100,6738.737988471987,8432.778429985046,10,,75.0,100000.0
,100,6690.845012664797,9147.483134269714,10,,76.0,100000.0
,100,6716.568779945375,8902.45394706726,10,,77.0,100000.0
,100,6800.125765800476,9420.016860961916,10,,78.0,100000.0
,100,6858.487486839294,9126.415634155272,10,,79.0,100000.0
,100,6913.653922080994,9998.159384727478,10,,80.0,100000.0
,100,7021.964716911316,9583.590197563171,10,,81.0,100000.0
,100,7001.768922805786,10032.010412216188,10,,82.0,100000.0
,100,7086.3030433654785,9189.129495620731,10,,83.0,100000.0
,100,7101.523399353027,10656.864643096926,10,,84.0,100000.0
,100,7233.844900131226,9634.243202209473,10,,85.0,100000.0
,100,7227.717590332031,9958.637809753418,10,,86.0,100000.0
,100,7285.9514236450195,10570.817756652832,10,,87.0,100000.0
,100,7419.208073616028,10284.209012985228,10,,88.0,100000.0
,100,7311.192560195923,9496.905708312986,10,,89.0,100000.0
,100,7333.360934257507,10342.6735162735,10,,90.0,100000.0
,100,7484.485173225403,10853.260874748228,10,,91.0,100000.0
,100,7544.196677207947,10927.341580390928,10,,92.0,100000.0
,100,7574.817204475401,10644.437909126282,10,,93.0,100000.0
,100,7554.77237701416,10857.27365016937,10,,94.0,100000.0
,100,7615.333795547485,10985.102701187136,10,,95.0,100000.0
,100,7679.010462760925,16304.428100585938,10,,96.0,100000.0
,100,7738.250708580017,10904.179644584654,10,,97.0,100000.0
,100,7682.650113105774,11674.43814277649,10,,98.0,100000.0
,100,7818.109202384949,10727.4585723877,10,,99.0,100000.0
,100,7866.022419929504,11488.95823955536,10,,100.0,100000.0
,40,48688.11082839966,410.2311134338379,5,,2.0,1000000.0
,40,47436.65432929993,144.22035217285156,5,,3.0,1000000.0
,40,48313.72165679932,777.8139114379883,5,,4.0,1000000.0
,40,49401.34143829346,1832.325220108032,5,,5.0,1000000.0
,40,50867.16198921204,3333.890676498413,5,,6.0,1000000.0
,40,52929.89683151245,5263.443946838379,5,,7.0,1000000.0
,40,54350.13246536255,5905.179500579834,5,,8.0,1000000.0
,40,56421.17142677307,13091.307163238524,5,,9.0,1000000.0
,40,57653.38063240051,22043.66540908813,5,,10.0,1000000.0
,40,60224.79319572449,23143.579483032227,5,,11.0,1000000.0
,40,61093.30320358277,25718.53494644165,5,,12.0,1000000.0
,40,62154.20651435852,32814.518451690674,5,,13.0,1000000.0
,40,61719.35296058655,38070.92881202698,5,,14.0,1000000.0
,40,63457.75961875916,45261.74259185791,5,,15.0,1000000.0
,40,63244.71354484558,114244.54140663148,5,,16.0,1000000.0
,40,66361.0475063324,55675.12583732605,5,,17.0,1000000.0
,40,67066.06364250183,59090.02113342285,5,,18.0,1000000.0
,40,67991.07146263123,64756.44659996033,5,,19.0,1000000.0
,40,68178.82442474365,69474.25889968872,5,,20.0,1000000.0
,40,69734.51519012451,80799.33786392212,5,,21.0,1000000.0
,40,71069.50306892395,85930.64260482788,5,,22.0,1000000.0
,40,72069.828748703,90627.90751457214,5,,23.0,1000000.0
,40,70814.90540504456,113292.54627227785,5,,24.0,1000000.0
,40,73301.49221420288,104605.16238212584,5,,25.0,1000000.0
,40,74095.67713737488,115295.89223861694,5,,26.0,1000000.0
,40,76114.00437355042,120658.4451198578,5,,27.0,1000000.0
,40,74223.67119789124,122347.0561504364,5,,28.0,1000000.0
,40,76384.441614151,138836.22908592224,5,,29.0,1000000.0
,40,78520.97177505493,154733.7830066681,5,,30.0,1000000.0
,40,79499.2687702179,161323.60792160034,5,,31.0,1000000.0
,40,78880.63144683838,512585.8178138733,5,,32.0,1000000.0
,40,82802.64854431152,168982.48720169067,5,,33.0,1000000.0
,40,84924.30090904236,170455.62601089478,5,,34.0,1000000.0
,40,84498.08025360107,186896.6147899628,5,,35.0,1000000.0
,40,83586.20142936707,184871.00291252136,5,,36.0,1000000.0
,40,85201.86614990234,192156.71396255493,5,,37.0,1000000.0
,40,86025.55441856384,205407.212972641,5,,38.0,1000000.0
,40,86402.9188156128,207489.4819259644,5,,39.0,1000000.0
,40,87786.17525100708,234290.54069519043,5,,40.0,1000000.0
,40,88285.7666015625,222752.7141571045,5,,41.0,1000000.0
,40,88153.43046188354,237929.03232574463,5,,42.0,1000000.0
,40,90776.33619308472,224551.02396011355,5,,43.0,1000000.0
,40,90654.05344963074,234617.0852184296,5,,44.0,1000000.0
,40,93394.47402954102,259790.7111644745,5,,45.0,1000000.0
,40,91885.87808609007,275036.4987850189,5,,46.0,1000000.0
,40,94075.45042037964,267235.8419895172,5,,47.0,1000000.0
,40,94256.0453414917,416657.24062919617,5,,48.0,1000000.0
,40,97048.09212684631,284446.1541175842,5,,49.0,1000000.0
,40,96537.05072402954,291587.19420433044,5,,50.0,1000000.0
50000.0,100,1837.815523147583,320.30582427978516,5,5.0,,
100000.0,100,5131.624937057495,131.9892406463623,5,5.0,,
150000.0,100,7731.552124023437,316.44201278686523,5,5.0,,
200000.0,100,8895.235538482666,349.0297794342041,5,5.0,,
250000.0,100,13834.0802192688,512.8812789916992,5,5.0,,
300000.0,100,14489.252090454102,617.0802116394043,5,5.0,,
350000.0,100,17246.636152267456,797.1196174621582,5,5.0,,
400000.0,100,20905.84969520569,946.8393325805664,5,5.0,,
450000.0,100,25687.788486480713,1100.5549430847168,5,5.0,,
500000.0,100,24934.86499786377,1222.4552631378174,5,5.0,,
550000.0,100,25621.601104736328,1368.1426048278809,5,5.0,,
600000.0,100,30283.19525718689,1657.9196453094482,5,5.0,,
650000.0,100,32873.533725738525,2016.1354541778564,5,5.0,,
700000.0,100,36390.29669761658,1921.715497970581,5,5.0,,
750000.0,100,39349.03311729431,2209.3489170074463,5,5.0,,
800000.0,100,40810.99557876587,2515.7017707824707,5,5.0,,
850000.0,100,46816.16258621216,2800.2395629882812,5,5.0,,
900000.0,100,50428.61032485962,2971.851348876953,5,5.0,,
950000.0,100,55631.62422180176,3178.97367477417,5,5.0,,
1000000.0,100,57743.19267272949,3457.3943614959717,5,5.0,,
1050000.0,100,58720.47662734985,3715.839385986328,5,5.0,,
1100000.0,100,65797.36590385437,4160.890102386475,5,5.0,,
1150000.0,100,70179.88681793213,4277.475595474243,5,5.0,,
1200000.0,100,74721.0419178009,4554.073095321655,5,5.0,,
1250000.0,100,76882.96008110046,4930.363893508911,5,5.0,,
1300000.0,100,82719.72751617432,5227.921009063721,5,5.0,,
1350000.0,100,81213.56797218323,5546.02837562561,5,5.0,,
1400000.0,100,88078.48310470581,5860.631704330444,5,5.0,,
1450000.0,100,92943.7165260315,6216.954231262207,5,5.0,,
1500000.0,100,97134.84597206116,6916.035413742065,5,5.0,,
1550000.0,100,97982.10668563844,6941.493511199951,5,5.0,,
1600000.0,100,105280.32517433168,7493.205547332764,5,5.0,,
1650000.0,100,105782.5231552124,8334.169626235962,5,5.0,,
1700000.0,100,112245.61476707458,8204.672574996948,5,5.0,,
1750000.0,100,116466.57371520996,8457.337856292725,5,5.0,,
1800000.0,100,122428.9960861206,8829.278945922852,5,5.0,,
1850000.0,100,121864.03679847716,9262.579441070557,5,5.0,,
1900000.0,100,131180.92226982117,9666.924476623535,5,5.0,,
1950000.0,100,137457.008600235,10345.608234405518,5,5.0,,
2000000.0,100,136906.54277801514,10842.48185157776,5,5.0,,
2050000.0,100,145117.329120636,10791.621208190918,5,5.0,,
2100000.0,100,149399.8420238495,11279.196739196776,5,5.0,,
2150000.0,100,156955.69348335266,12137.760877609251,5,5.0,,
2200000.0,100,161970.91102600098,12559.818506240845,5,5.0,,
2250000.0,100,171862.39433288574,12690.207958221436,5,5.0,,
2300000.0,100,178875.23770332336,12926.430463790894,5,5.0,,
2350000.0,100,177209.33890342712,14089.320659637451,5,5.0,,
2400000.0,100,181273.8711833954,14347.159624099731,5,5.0,,
2450000.0,100,203909.59453582764,14450.390338897703,5,5.0,,
2500000.0,100,203797.98126220703,15788.83409500122,5,5.0,,
2550000.0,100,208824.53680038452,15356.614351272585,5,5.0,,
2600000.0,100,214902.9960632324,16224.545240402222,5,5.0,,
2650000.0,100,226770.17951011655,16417.33193397522,5,5.0,,
2700000.0,100,236742.24162101743,17257.875680923462,5,5.0,,
2750000.0,100,298190.3579235077,17713.31238746643,5,5.0,,
2800000.0,100,324077.2862434387,18088.346242904663,5,5.0,,
2850000.0,100,304674.44825172424,18354.58278656006,5,5.0,,
2900000.0,100,308038.5468006134,18824.96023178101,5,5.0,,
2950000.0,100,317289.41774368286,19562.24822998047,5,5.0,,
3000000.0,100,327616.6560649872,21029.57510948181,5,5.0,,
3050000.0,100,327135.85233688354,20754.392385482788,5,5.0,,
3100000.0,100,334641.1633491516,21621.38080596924,5,5.0,,
3150000.0,100,345837.26143836975,22297.15085029602,5,5.0,,
3200000.0,100,357330.51085472107,22636.45601272583,5,5.0,,
3250000.0,100,366129.7504901886,23025.192737579346,5,5.0,,
3300000.0,100,368681.78033828735,23897.39418029785,5,5.0,,
3350000.0,100,372849.3688106537,24230.326414108276,5,5.0,,
3400000.0,100,389612.4405860901,25855.535745620728,5,5.0,,
3450000.0,100,389940.7048225403,26017.34471321106,5,5.0,,
3500000.0,100,397114.3493652344,26226.91559791565,5,5.0,,
3550000.0,100,391129.940032959,27064.609050750732,5,5.0,,
3600000.0,100,421555.8409690857,27559.92341041565,5,5.0,,
3650000.0,100,417581.2454223633,28041.86725616455,5,5.0,,
3700000.0,100,424877.836227417,28954.152822494507,5,5.0,,
3750000.0,100,434487.4165058136,29980.3466796875,5,5.0,,
3800000.0,100,437663.8767719269,29503.321170806885,5,5.0,,
3850000.0,100,428607.2115898132,31482.377529144287,5,5.0,,
3900000.0,100,442198.5328197479,30908.758640289307,5,5.0,,
3950000.0,100,448684.82422828674,31634.710550308228,5,5.0,,
4000000.0,100,464311.9885921478,32201.47204399109,5,5.0,,
4050000.0,100,464195.4686641693,34816.176652908325,5,5.0,,
4100000.0,100,470483.8149547577,34154.63662147522,5,5.0,,
4150000.0,100,464324.8665332794,34302.117109298706,5,5.0,,
4200000.0,100,471934.2412948608,35295.21441459656,5,5.0,,
4250000.0,100,496435.5483055115,37646.80099487305,5,5.0,,
4300000.0,100,501194.5102214813,36962.40544319153,5,5.0,,
4350000.0,100,511405.4069519043,37048.916816711426,5,5.0,,
4400000.0,100,505850.7616519928,37934.157609939575,5,5.0,,
4450000.0,100,526444.708108902,39715.30318260193,5,5.0,,
4500000.0,100,526105.584859848,39942.93999671936,5,5.0,,
4550000.0,100,557337.5635147095,42474.838733673096,5,5.0,,
4600000.0,100,555525.764465332,40907.4501991272,5,5.0,,
4650000.0,100,561248.7530708313,42629.255056381226,5,5.0,,
4700000.0,100,561985.2828979492,43391.156911849976,5,5.0,,
4750000.0,100,586563.3409023285,44764.16277885437,5,5.0,,
4800000.0,100,593487.3826503754,45488.5528087616,5,5.0,,
4850000.0,100,642192.8067207336,45468.512773513794,5,5.0,,
4900000.0,100,639582.2021961212,46688.820362091064,5,5.0,,
4950000.0,100,606357.4657440186,47689.64409828186,5,5.0,,
5000000.0,100,626001.4543533325,48563.72594833374,5,5.0,,
50000.0,100,1977.1125316619873,550.1642227172852,5,10.0,,
100000.0,100,5074.971675872803,513.3891105651855,5,10.0,,
150000.0,100,7982.887268066406,982.8147888183594,5,10.0,,
200000.0,100,9187.548875808716,1488.3277416229248,5,10.0,,
250000.0,100,12389.031410217283,1940.8237934112549,5,10.0,,
300000.0,100,15438.806772232056,2339.9603366851807,5,10.0,,
350000.0,100,18819.79179382324,3125.725746154785,5,10.0,,
400000.0,100,21809.926986694336,3862.028837203979,5,10.0,,
450000.0,100,25390.00630378723,4846.496343612671,5,10.0,,
500000.0,100,28500.82039833069,5199.53179359436,5,10.0,,
550000.0,100,32053.830862045288,6300.239324569702,5,10.0,,
600000.0,100,37723.8929271698,7255.215644836426,5,10.0,,
650000.0,100,39059.8201751709,8456.16626739502,5,10.0,,
700000.0,100,41798.04754257202,9432.620286941528,5,10.0,,
750000.0,100,47314.69130516052,10799.630403518677,5,10.0,,
800000.0,100,49596.551179885864,12425.607204437256,5,10.0,,
850000.0,100,53937.0539188385,13952.187299728394,5,10.0,,
900000.0,100,58059.484004974365,15079.17022705078,5,10.0,,
950000.0,100,69931.67686462402,16866.875171661377,5,10.0,,
1000000.0,100,77471.45557403564,18470.932722091675,5,10.0,,
1050000.0,100,90732.44881629944,19551.315546035767,5,10.0,,
1100000.0,100,84769.0818309784,21552.075147628784,5,10.0,,
1150000.0,100,81684.65495109558,22732.42950439453,5,10.0,,
1200000.0,100,87537.28103637695,25681.580305099487,5,10.0,,
1250000.0,100,86369.36902999878,26803.196907043457,5,10.0,,
1300000.0,100,93234.88426208496,28958.38499069214,5,10.0,,
1350000.0,100,99784.08122062685,30721.88830375671,5,10.0,,
1400000.0,100,103731.57620429993,32667.948722839355,5,10.0,,
1450000.0,100,109999.84312057497,35646.06213569641,5,10.0,,
1500000.0,100,113637.17079162598,38582.53741264343,5,10.0,,
1550000.0,100,117804.77285385132,39228.92498970032,5,10.0,,
1600000.0,100,134127.21276283264,41302.284479141235,5,10.0,,
1650000.0,100,131827.59046554565,43486.15074157715,5,10.0,,
1700000.0,100,134647.92156219482,45946.63619995117,5,10.0,,
1750000.0,100,141564.4292831421,50337.005615234375,5,10.0,,
1800000.0,100,145983.18600654602,51191.97630882263,5,10.0,,
1850000.0,100,151761.72471046448,53408.9879989624,5,10.0,,
1900000.0,100,154808.23588371277,56643.014907836914,5,10.0,,
1950000.0,100,161630.7830810547,61269.40417289734,5,10.0,,
2000000.0,100,162896.7320919037,61551.53393745422,5,10.0,,
2050000.0,100,170883.8131427765,63819.666147232056,5,10.0,,
2100000.0,100,174714.87641334534,67212.60452270508,5,10.0,,
2150000.0,100,182013.98086547852,69849.94769096375,5,10.0,,
2200000.0,100,185164.93129730225,73658.29658508301,5,10.0,,
2250000.0,100,195252.50625610352,76695.62482833862,5,10.0,,
2300000.0,100,202235.96358299255,79949.63455200195,5,10.0,,
2350000.0,100,206981.32371902463,82726.0422706604,5,10.0,,
2400000.0,100,211458.7104320526,84773.66638183594,5,10.0,,
2450000.0,100,217137.5153064728,88765.88821411133,5,10.0,,
2500000.0,100,225196.3324546814,93282.07349777222,5,10.0,,
2550000.0,100,231408.26725959775,99537.0740890503,5,10.0,,
2600000.0,100,239355.57961463928,100043.17355155943,5,10.0,,
2650000.0,100,250530.38120269775,103597.47529029846,5,10.0,,
2700000.0,100,250097.7149009705,106797.25885391235,5,10.0,,
2750000.0,100,258610.6517314911,111494.3826198578,5,10.0,,
2800000.0,100,264702.7268409729,118118.31831932068,5,10.0,,
2850000.0,100,270765.2356624603,117239.59279060364,5,10.0,,
2900000.0,100,278515.1307582855,121014.22810554504,5,10.0,,
2950000.0,100,284979.92491722107,91003.34095954896,5,10.0,,
3000000.0,100,289870.8071708679,92979.88986968994,5,10.0,,
3050000.0,100,301399.89399909973,134018.96238327026,5,10.0,,
3100000.0,100,303197.4835395813,144203.84979248047,5,10.0,,
3150000.0,100,313036.4351272583,141492.67148971558,5,10.0,,
3200000.0,100,321718.7178134918,150704.16593551636,5,10.0,,
3250000.0,100,330697.3078250885,151421.08249664307,5,10.0,,
3300000.0,100,337389.3964290619,152933.15029144287,5,10.0,,
3350000.0,100,340776.5963077545,159216.61019325256,5,10.0,,
3400000.0,100,347443.83692741394,162015.06066322327,5,10.0,,
3450000.0,100,358582.0918083191,174606.52017593384,5,10.0,,
3500000.0,100,365705.2953243256,172869.02952194214,5,10.0,,
3550000.0,100,375127.0303726196,175391.9816017151,5,10.0,,
3600000.0,100,384350.1250743866,180670.8905696869,5,10.0,,
3650000.0,100,393928.8513660431,185162.28652000427,5,10.0,,
3700000.0,100,400606.8947315216,189421.1995601654,5,10.0,,
3750000.0,100,414461.4682197571,194251.7442703247,5,10.0,,
3800000.0,100,421270.3924179077,200455.9826850891,5,10.0,,
3850000.0,100,432638.26036453247,206267.11583137512,5,10.0,,
3900000.0,100,446717.1337604522,209924.93987083435,5,10.0,,
3950000.0,100,453024.4309902191,216993.47686767575,5,10.0,,
4000000.0,100,462081.5749168396,220246.0629940033,5,10.0,,
4050000.0,100,467913.8534069061,227697.3023414612,5,10.0,,
4100000.0,100,484233.25300216675,233811.31291389465,5,10.0,,
4150000.0,100,485861.465215683,237818.17483901975,5,10.0,,
4200000.0,100,499248.1734752655,249850.0280380249,5,10.0,,
4250000.0,100,504210.280418396,252567.9018497467,5,10.0,,
4300000.0,100,516733.71171951294,253182.1835041046,5,10.0,,
4350000.0,100,527869.6217536926,257409.4071388245,5,10.0,,
4400000.0,100,534252.2993087769,264987.26320266724,5,10.0,,
4450000.0,100,548358.7334156036,272132.94672966003,5,10.0,,
4500000.0,100,556546.4906692505,276643.4621810913,5,10.0,,
4550000.0,100,567753.4668445587,282108.7169647217,5,10.0,,
4600000.0,100,576220.2882766724,286005.77902793884,5,10.0,,
4650000.0,100,590030.8368206024,291941.606760025,5,10.0,,
4700000.0,100,602084.4333171844,299534.2321395874,5,10.0,,
4750000.0,100,605635.9295845032,304314.44907188416,5,10.0,,
4800000.0,100,620130.9108734131,310756.92892074585,5,10.0,,
4850000.0,100,628665.4706001282,316888.0994319916,5,10.0,,
4900000.0,100,638779.6785831451,332310.3139400482,5,10.0,,
4950000.0,100,657157.2842597961,332798.07806015015,5,10.0,,
5000000.0,100,666865.5807971954,336132.25507736206,5,10.0,,
50000.0,100,1977.1125316619873,550.1642227172852,5,10.0,,
100000.0,100,5074.971675872803,513.3891105651855,5,10.0,,
150000.0,100,7982.887268066406,982.8147888183594,5,10.0,,
200000.0,100,9187.548875808716,1488.3277416229248,5,10.0,,
250000.0,100,12389.031410217283,1940.8237934112549,5,10.0,,
300000.0,100,15438.806772232056,2339.9603366851807,5,10.0,,
350000.0,100,18819.79179382324,3125.725746154785,5,10.0,,
400000.0,100,21809.926986694336,3862.028837203979,5,10.0,,
450000.0,100,25390.00630378723,4846.496343612671,5,10.0,,
500000.0,100,28500.82039833069,5199.53179359436,5,10.0,,
550000.0,100,32053.830862045288,6300.239324569702,5,10.0,,
600000.0,100,37723.8929271698,7255.215644836426,5,10.0,,
650000.0,100,39059.8201751709,8456.16626739502,5,10.0,,
700000.0,100,41798.04754257202,9432.620286941528,5,10.0,,
750000.0,100,47314.69130516052,10799.630403518677,5,10.0,,
800000.0,100,49596.551179885864,12425.607204437256,5,10.0,,
850000.0,100,53937.0539188385,13952.187299728394,5,10.0,,
900000.0,100,58059.484004974365,15079.17022705078,5,10.0,,
950000.0,100,69931.67686462402,16866.875171661377,5,10.0,,
1000000.0,100,77471.45557403564,18470.932722091675,5,10.0,,
1050000.0,100,90732.44881629944,19551.315546035767,5,10.0,,
1100000.0,100,84769.0818309784,21552.075147628784,5,10.0,,
1150000.0,100,81684.65495109558,22732.42950439453,5,10.0,,
1200000.0,100,87537.28103637695,25681.580305099487,5,10.0,,
1250000.0,100,86369.36902999878,26803.196907043457,5,10.0,,
1300000.0,100,93234.88426208496,28958.38499069214,5,10.0,,
1350000.0,100,99784.08122062685,30721.88830375671,5,10.0,,
1400000.0,100,103731.57620429993,32667.948722839355,5,10.0,,
1450000.0,100,109999.84312057497,35646.06213569641,5,10.0,,
1500000.0,100,113637.17079162598,38582.53741264343,5,10.0,,
