dim,points,k,time_ms,status
9,1000000,100,3394.7918927296996,ok
9,1000000,100,3391.5507858619094,ok
9,1000000,100,3389.6320979110897,ok
9,1000000,100,3390.717700589448,ok
10,1000000,100,3392.4109218642116,ok
10,1000000,100,3394.1011163406074,ok
10,1000000,100,3391.0748260095716,ok
10,1000000,100,3393.541489262134,ok
10,1000000,100,3392.720887903124,ok
10,1000000,100,3391.059006098658,ok
10,1000000,100,3392.017317004502,ok
10,1000000,100,3390.1602546684444,ok
10,1000000,100,3390.7884461805224,ok
10,1000000,100,3389.016530942172,ok
