dim,points,k,time_ms,status
3,2500000,10,35547.833404969424,ok
3,2500000,10,27887.854220112786,ok
3,2500000,10,28225.494435057044,ok
3,2500000,10,27172.575953882188,ok
3,2500000,10,28450.44573699124,ok
3,2500000,10,28988.483829889446,ok
3,2500000,40,28640.58699598536,ok
3,2500000,40,31300.205994863063,ok
3,2500000,40,34032.8172671143,ok
3,2500000,40,26927.738870028406,ok
3,2500000,40,34433.803423075005,ok
3,2500000,40,28991.306090028957,ok
3,2500000,100,34068.414330948144,ok
3,2500000,100,46247.957373037934,ok
3,2500000,100,46668.46871981397,ok
3,2500000,100,42500.45258295722,ok
3,2500000,100,45087.494550971314,ok
3,2500000,100,45631.42283610068,ok
5,2500000,40,64965.58406809345,ok
5,2500000,40,66415.98191484809,ok
5,2500000,40,63319.51081799343,ok
5,2500000,40,61234.16602797806,ok
5,2500000,40,68150.22047213279,ok
5,2500000,40,72919.75937690586,ok
3,3000000,10,55414.644280215725,ok
3,3000000,10,38891.29635784775,ok
3,3000000,10,38490.072363987565,ok
3,3000000,10,39552.96523193829,ok
3,3000000,10,41472.732136026025,ok
3,3000000,10,41333.396152826026,ok
3,3000000,40,45771.283256821334,ok
3,3000000,40,38289.00825907476,ok
3,3000000,40,52416.896698996425,ok
3,3000000,40,59329.03370517306,ok
3,3000000,40,56885.85480698384,ok
3,3000000,40,57529.19237408787,ok
3,3000000,100,55031.68549598195,ok
3,3000000,100,61559.31964307092,ok
3,3000000,100,61578.56126502156,ok
3,3000000,100,61836.69955492951,ok
3,3000000,100,61522.8819809854,ok
3,3000000,100,59487.873915117234,ok
5,3000000,40,78559.08727203496,ok
5,3000000,40,85435.01464300789,ok
5,3000000,40,85119.75138587877,ok
5,3000000,40,81676.5701060649,ok
5,3000000,40,87904.58757802844,ok
5,3000000,40,88446.59442012198,ok
3,3500000,10,74654.63741798885,ok
3,3500000,10,62777.20997505821,ok
3,3500000,10,71748.6555420328,ok
3,3500000,10,71674.39881479368,ok
3,3500000,10,74319.37293894589,ok
3,3500000,10,60368.564980104566,ok
3,3500000,40,65357.60613786988,ok
3,3500000,40,72542.83581790514,ok
3,3500000,40,82541.69609188102,ok
3,3500000,40,100195.1409089379,ok
3,3500000,40,106850.98570305854,ok
3,3500000,40,108888.01552611403,ok
3,3500000,100,105231.90587712452,ok
3,3500000,100,111580.1976681687,ok
3,3500000,100,113852.00578300282,ok
3,3500000,100,101677.38102702424,ok
3,3500000,100,91830.75430803001,ok
3,3500000,100,109412.14905912057,ok
5,3500000,40,167986.4488209132,ok
5,3500000,40,137839.86669103615,ok
5,3500000,40,145474.45230884477,ok
5,3500000,40,167190.8699919004,ok
5,3500000,40,134825.28346707113,ok
5,3500000,40,128155.7041250635,ok
3,4000000,10,105330.97329293378,ok
3,4000000,10,121403.06159108877,ok
3,4000000,10,107310.53857505322,ok
3,4000000,10,150182.0106280502,ok
3,4000000,10,141664.4511919003,ok
3,4000000,10,136967.33060805127,ok
3,4000000,40,157279.19446700253,ok
3,4000000,40,165722.34676405787,ok
3,4000000,40,153543.41148980893,ok
3,4000000,40,143458.6363809649,ok
3,4000000,40,116928.18204802461,ok
3,4000000,40,125491.8044868391,ok
3,4000000,100,131535.641646944,ok
3,4000000,100,131889.1305779107,ok
3,4000000,100,133233.04808186367,ok
3,4000000,100,148893.7622050289,ok
3,4000000,100,139428.6864749156,ok
3,4000000,100,130480.31510598958,ok
5,4000000,40,196340.93792899512,ok
5,4000000,40,205979.55692512915,ok
5,4000000,40,196196.02904305793,ok
5,4000000,40,208381.58789789304,ok
5,4000000,40,180182.83310392871,ok
5,4000000,40,116419.18650409207,ok
3,4500000,10,94502.60743591934,ok
3,4500000,10,85280.51634295844,ok
3,4500000,10,89475.96346307546,ok
3,4500000,10,116167.37622697838,ok
3,4500000,10,93479.05378509313,ok
3,4500000,10,91255.79070392996,ok
3,4500000,40,103195.44799090363,ok
3,4500000,40,98475.23740795441,ok
3,4500000,40,107963.155685924,ok
3,4500000,40,96733.39825705625,ok
3,4500000,40,99071.65783783421,ok
3,4500000,40,95777.80056977645,ok
3,4500000,100,107915.58577097021,ok
3,4500000,100,92545.37062696181,ok
3,4500000,100,110819.09290887415,ok
3,4500000,100,118821.24304794706,ok
